"subject" "Y" "sd_X" "mean_X" "sd_body_acc_x" "mean_body_acc_x" "sd_body_acc_y" "mean_body_acc_y" "sd_body_acc_z" "mean_body_acc_z" "sd_body_gyro_x" "mean_body_gyro_x" "sd_body_gyro_y" "mean_body_gyro_y" "sd_body_gyro_z" "mean_body_gyro_z" "sd_total_acc_x" "mean_total_acc_x" "sd_total_acc_y" "mean_total_acc_y" "sd_total_acc_z" "mean_total_acc_z"
3 6 0.53124691328834 -0.639359163028114 0.00701450518248103 -0.000366636902947509 0.00821526860829795 -0.000882240461284012 0.00955562439676781 0.00237087974325811 0.0238646286818087 0.00720298050303277 0.0194092939919658 0.00126537490359238 0.0198629384223414 0.0228439126949541 0.00629753215935452 0.163086940034244 0.00692185637651388 0.846519778306495 0.00827128234334369 0.47341696755505
4 1 0.485536384535955 -0.428926556121431 0.183094461715684 0.00162509756341099 0.159097393646937 0.00242940840046333 0.0774329765857893 -0.000414362134095949 0.436304469595107 -0.00083746681745395 0.258157629819505 0.00273990650382045 0.165557090664548 -0.00124839877176836 0.182891567054605 1.01119896948621 0.158497239559965 -0.0647406848660364 0.0763835890691704 0.118679504861066
4 2 0.482342658990012 -0.413663216039928 0.259738018657437 0.000643625815934214 0.161170726140763 -0.00647522996562617 0.115938777844976 -0.00103902239356459 0.476784496942272 0.0723194483503336 0.345586194162997 -0.00252124588320276 0.311686921524456 0.00155656366981689 0.258730544473538 0.997765816102061 0.158525222228117 -0.219427218570574 0.111814167246818 0.0755197021681954
4 3 0.485503779291866 -0.362279241336623 0.329958141194942 0.00304644062830877 0.135220244133688 0.00486629248406821 0.0966875520268981 0.00125105644614305 0.550094617120377 -0.0726550078431426 0.232084546764709 0.00356276975831385 0.245027392765201 -0.00998809508351179 0.329112731427594 1.00119970384397 0.133360766413826 -0.0387587999507318 0.0951198784989858 0.14077006744158
4 4 0.530636923654938 -0.625015003142872 0.00781594562106075 -0.00117397551435224 0.0204865807505306 0.00535031465988132 0.0152183364955828 0.000915473734031185 0.0277083407852219 -0.0220622177017589 0.0338044839281327 -0.00649847269010099 0.0370681579341728 0.00679460951268661 0.00618203882867003 0.941937320611075 0.0141956565373136 0.232934525611032 0.0116428210405499 0.102785338631322
4 5 0.530351097607765 -0.616539404062263 0.00891715495301658 0.000667030397652399 0.0253768567076598 0.00417764047913607 0.0215706226188622 0.00414978605215314 0.080343278364273 -0.00241659895280187 0.0408786066128404 0.00592332948336476 0.0457726925076486 -0.00437454486316219 0.00655793475705235 1.00474935475448 0.0167422906366435 -0.0531912203578139 0.0148038141996081 0.161354971316608
4 6 0.538918856382756 -0.628793596851745 0.016301167906698 -0.00273978325021752 0.0116905445540906 0.00120176292385686 0.00973972723719199 -0.000704781366821653 0.0251214912678451 0.0190687799080971 0.0317826221694184 -0.00811919895122874 0.020556240524842 0.0367797873385279 0.00716388228582846 0.0351047399373607 0.00898748158224059 0.926022436678932 0.00842137146289777 0.326832787667097
5 1 0.471349048704243 -0.377022872572947 0.230767906881349 0.00184341051238034 0.185674260562418 0.00136289428374798 0.10067355651463 0.00096589364764663 0.445046647545727 -0.0182626351554318 0.381231375757818 0.00534124170292328 0.332076740416909 0.000470996669981577 0.230449981783372 1.01746899738093 0.184960360849111 -0.0802630196441403 0.0993089207683185 -0.00211170751943718
5 2 0.471016513212762 -0.354881276328096 0.311465544250243 0.000550331984288542 0.204170694227251 -0.0064263451821836 0.127304258375926 0.00126093896340071 0.486440689658547 0.0725340887279452 0.430435901725321 -0.0158625786917549 0.357859979490017 -0.0164999356540342 0.310796968035221 0.991049081592884 0.201296762664771 -0.252081289925215 0.122936859300435 -0.0268804524247708
5 3 0.479605858322798 -0.29551989425845 0.415684561073082 0.00648758312129884 0.188068384822887 0.00595303554530359 0.124255581128416 0.00358143037189107 0.471371736989542 -0.0379142691414137 0.454328972835928 0.00511624976881554 0.376057277704631 0.000422155935035075 0.414897792128317 1.01089896929408 0.186450214865952 -0.0363546924322728 0.121754863810194 0.0192185838306579
5 4 0.531734627480468 -0.624953001788792 0.00760960277535887 -0.000734737787664942 0.0180759774580501 0.00390676396197305 0.0163168287488637 5.02255062198739e-05 0.0311099815182064 -0.014659523338615 0.0402379281591003 -0.0038136566713012 0.0309354380003696 -0.00149019166839143 0.00703599785068387 0.950404450300463 0.0116326136954717 0.18870149596746 0.0138186234502949 0.13399616178236
5 5 0.526482578726867 -0.616783629851426 0.0116231932223628 0.00110610309200056 0.024037118240809 0.00546052656737313 0.026525710060173 0.0022170601013607 0.0797274011075646 -0.00408560830733779 0.0527357318714246 0.0108703091971512 0.0469945603352777 -0.00720602300384502 0.00942574004018893 1.00799022220961 0.017535927047142 -0.0150358415774723 0.0193816562906353 0.131867305628776
5 6 0.544391929156741 -0.629700648871992 0.0124865593790527 0.000251908190568357 0.00697879090865075 -0.00055277206235065 0.00867955199228754 0.000188573416171281 0.0195515587886843 0.00606795966670566 0.019290855822536 -0.00232856283629936 0.0212776860063386 0.0324701849713694 0.00593672818679426 -0.00595630089242109 0.00572390626202134 0.963646726017535 0.00701954233007637 0.251775745483179
6 1 0.462995436937977 -0.33608896964098 0.229975084719683 0.00302664554232312 0.200615970686676 0.00168149383759833 0.0921667689559645 6.03780869590615e-05 0.48410806808272 0.00596860591855964 0.513604389795093 0.00393356370642599 0.300875593158522 0.00125558910363604 0.229696723480138 1.00843709804683 0.199902269141489 -0.193170366075141 0.0908701410740415 0.0269314060780444
6 2 0.464916100757488 -0.329226755714927 0.31003232073523 0.000492168003085076 0.204897345913136 -0.00367044339953338 0.11928702862402 -0.0035903933598746 0.592129352309138 -0.045621524720905 0.525777925989033 0.0141293176660618 0.397346952033257 -0.00566318352780117 0.309444930548065 0.974718721227839 0.202989587985425 -0.323434611598566 0.116590341685965 -0.0270942549388259
6 3 0.478007541818861 -0.197717923120407 0.450980540849663 0.00338749414366664 0.234090249902881 0.000566264331201273 0.125278349547586 0.00133114531835984 0.699822020080527 -0.0645814981066157 0.622669658281746 0.0228188592036053 0.440837872141772 0.00371091155997336 0.450162374033069 0.988067478642375 0.233010648771825 -0.193645750327468 0.123796777845772 -0.00716510557647981
6 4 0.528560255624084 -0.623359624590683 0.00786305550790667 -0.000102075853771463 0.0147709320784024 0.001440077810433 0.0163703558210735 -0.000469686263416767 0.038823424022311 -0.00949187136658899 0.0447805245263672 -0.00662764870886227 0.0313986152203685 -0.000151049798190237 0.00737927303276637 0.988202455182072 0.0122203073669606 0.0869842612215621 0.0138482892365127 0.0618204686183972
6 5 0.524918864445532 -0.627199473708842 0.00734541220500848 0.000623458687676796 0.0151448681070083 -0.000395487045950051 0.0163891893324104 -0.00113988387610671 0.0473628974468419 -0.000223353544814364 0.0460386202366227 0.00723674620388243 0.0274762152480981 -0.00400000049416815 0.00658024402761023 0.996957868204756 0.0130753228971912 -0.210673989475705 0.0135913004002548 0.00692965760061125
6 6 0.533051183737078 -0.617370768055779 0.0228461115012518 -0.0057363983570821 0.0146064748680222 0.00369662863555981 0.0164748407146287 -0.00800513494048717 0.0405558583990869 0.0204891706483248 0.0451595286368331 -0.0143794767720428 0.0316598276058993 0.0409859008704766 0.0111399024286477 -0.00724038217358181 0.0107560994396621 0.969564139285742 0.0128977635733617 0.157975267252466
7 1 0.458658161670587 -0.305402520857604 0.219999100901014 0.00129996928624069 0.159364722852434 0.00044664243198541 0.211570520952721 0.00078634741923638 0.434217264029174 0.0340290150486418 0.590618426863777 0.000379851382243339 0.294641921199683 -0.00747509604550796 0.219748472171841 0.988815841699142 0.15888473332657 -0.139306096472104 0.211001516110012 -0.1615425632308
7 2 0.478967138009984 -0.425795525584097 0.230516288624625 -0.00411624506865696 0.116845502183625 -0.00452026737610809 0.156666954245522 -0.010409266386864 0.55566034566766 -0.109390465902555 0.328889310039106 0.0347458517523323 0.317415475316865 0.0256852028195911 0.229819918067394 0.903525363964347 0.113980154191064 -0.225408517820604 0.15504271643649 -0.409456179746442
7 3 0.473530402086289 -0.31572264004353 0.347791404948708 0.0032545653296931 0.148958247294569 0.00141749732908869 0.171418041958973 0.00505545777213784 0.517439847353067 -0.0755389708941128 0.543517834239299 0.0152437932625824 0.292202582188495 0.015686708034778 0.347286392651696 0.989405121961839 0.147770212468632 -0.109378513277214 0.170096885820054 -0.151515052882279
7 4 0.536419278331034 -0.626759735498091 0.0102987086563943 0.0015314354382101 0.0172014008886504 0.00144860640627232 0.0288266126158852 -0.00441690132725772 0.0523180941739456 -0.0220704460092314 0.0447848945546609 0.0185928095364715 0.0326866536068822 -0.0262653000132168 0.00514729381316917 1.01467954596302 0.0111180581628882 0.0253507538554714 0.0149817367242344 0.053340611878589
7 5 0.528953245701607 -0.63162134585134 0.00814161540249061 0.0011157469273345 0.0148189709250821 0.0014493641838554 0.0179408593307742 0.00293497439221048 0.0493776084932712 -0.00113520950224523 0.0405572420590622 -0.00107180492096441 0.0256127176011651 -0.000340868381923249 0.00730568130810338 1.00698588935342 0.0115680303191015 -0.0972084302318396 0.0131543191084592 -0.0529551871929577
7 6 0.542283798100629 -0.626220374309485 0.0220454898596224 -0.0054317544751037 0.0143300991701915 -0.00160794853043268 0.0114821586452753 0.00236596446402628 0.0364207427602946 0.025711099486505 0.044059491488985 -0.0262093878140216 0.0238385581945355 0.0307446699329976 0.0120687595544646 -0.0252405448350897 0.00941962925073376 0.406171781085426 0.00833340420418357 0.881805981577015
8 1 0.46042789591661 -0.298402860373074 0.269916346236376 0.00150152900903522 0.237612262257734 0.00104841388360323 0.157310138937421 0.00156544560373001 0.699033181307916 0.057797902066082 0.605240584484052 -0.00491875220217466 0.449860928634245 -0.0120444504604645 0.269536460827684 0.975697484079414 0.236248073603485 -0.196194157628946 0.156496072031789 -0.185553461942147
8 2 0.464582765249912 -0.292029131324599 0.270531569571221 -0.00172579493073169 0.232143435967737 -0.00397914754585796 0.204656866238561 -0.000647160114259598 0.552547101974589 0.229809370005282 0.71646959048271 -0.0526251179682541 0.649821108899145 -0.064695572447388 0.269421193506077 0.935120102955899 0.229895073125096 -0.274799500468457 0.19958833977938 -0.193687837418935
8 3 0.458724749672543 -0.19235927660664 0.334164265482115 0.00379857425016327 0.231299115431461 -0.000271967192279577 0.206910181504211 0.00183651568410037 0.647462942320581 -0.0906795810057564 0.786140217054997 0.0169639575132782 0.423655864256109 0.0154976370122057 0.333657367516071 0.97830030056418 0.229791711753894 -0.168289210414953 0.205269417482497 -0.141945411365313
8 4 0.537875923565333 -0.635634639796221 0.00823304886680775 -0.0019982462729142 0.0141474262956863 0.00552890003183764 0.0138965304101978 0.00136855939717106 0.0151754483469801 -0.0275792448994771 0.0238278258615701 -0.00929910372977273 0.0217426277584681 -0.00629935079276769 0.00476406787683931 0.915240705446972 0.00520287859212005 0.261308782556494 0.00745615611604289 0.253162932170768
8 5 0.537725697835807 -0.637369079524455 0.00505248957993052 0.000457380137290475 0.0122431129729479 0.00130590855533207 0.0163221311615218 0.000845231725063764 0.0252190590850765 0.00603647616080734 0.0254198340990917 0.0209515485385258 0.0147242754852682 -0.00983012978676766 0.00422151668503326 1.00558460064614 0.00710642690218759 -0.0704642020940729 0.00830723836905492 -0.100199669371673
8 6 0.54552114969283 -0.625003037660362 0.0199246533838069 -0.00318301419126076 0.0128560961483287 -0.00202897804355416 0.0151664628665575 0.00210465970769109 0.031999482261736 0.0340478920469313 0.0387257895853346 -0.00632921878866551 0.0178854000827814 0.0229114725074498 0.0114199106383991 0.0450061366863097 0.00733708050701592 0.600455320420238 0.00951830182991048 0.698491681754065
9 1 0.467267674726799 -0.370153875751717 0.248879600089854 0.00211887100365719 0.138107501057833 0.000575632919205027 0.17243890494802 0.000513067452220788 0.457859703054282 -0.0508533948232793 0.409990209807544 0.00845537552277762 0.357747555082312 0.0138826410975671 0.248637590816133 1.00317861659547 0.137630836109565 -0.0126635849574273 0.1718414188799 -0.117945239342794
9 2 0.480856175330876 -0.425459895228338 0.20888705793655 -0.00147645048546892 0.120937528896652 -0.000296976586623013 0.137286091796526 -0.00447896852659551 0.572969047373923 -0.135033637869875 0.460663684104356 0.0183909456349555 0.419486313343282 0.0293211264967285 0.208381255281051 0.965042613227143 0.115646948818212 -0.019876855787171 0.134723679749271 -0.26936840168481
9 3 0.475828264325837 -0.311736887825803 0.395653057615121 0.00681887118599798 0.136977676033439 -0.000635477764764777 0.181475415978046 0.0070707405612547 0.527292948206528 -0.0613696641715444 0.5066665380224 0.0053072511410928 0.350967981113231 0.0161025693353886 0.394993234600831 0.998437606728172 0.135117656288824 -0.0176475315622867 0.178523540136741 -0.0786617924185967
9 4 0.524475751851574 -0.625480989888988 0.015315395849173 -0.00586220970032517 0.023063133408559 -0.0049625142486121 0.0332382062471854 0.0110511736796778 0.0373845303278959 -0.0147064198804686 0.0638739105953295 0.015239646086015 0.0360006920036133 -0.0021542467381599 0.0132631170461758 0.970242230318187 0.0185187432250454 -0.0281349603853779 0.0253085849336675 0.0886486907183044
9 5 0.526030674232032 -0.631650029047065 0.00930032160819328 0.00104017894607051 0.0122164070554983 -0.00141841568473998 0.0175395286203155 0.00440788232784207 0.0696300479663095 -0.00100371123264084 0.0433133382687995 0.00639677922899707 0.0312977150966811 0.00591134588083698 0.00899144289606927 1.00873526269256 0.0109850914904978 0.00619735974438801 0.012829019259011 0.00780972583921714
9 6 0.530063039309266 -0.626352700139186 0.0201547253092997 -0.00360220985421141 0.0160332538453771 -0.00163933245679119 0.0136889525517444 0.000354545981660965 0.0519910557214932 0.0147738301728665 0.0581858861232362 -0.0374328809830989 0.0207878737752202 0.00672315825131923 0.0144532524187876 -0.0777188121370078 0.0141117347857671 -0.101820039766002 0.0117016574926478 0.928885764833276
10 1 0.459226854544395 -0.32568764155288 0.268258044354336 0.00228365797552725 0.168678137647544 0.00136785219387302 0.111711296653106 0.000620185568734038 0.511813233886342 0.0432278780885441 0.575495628044352 0.00104987766023851 0.401886467874531 0.00853321091217641 0.267994336413255 1.01122020303202 0.168328831964327 -0.063792214084758 0.110000860448035 0.0486855948776607
10 2 0.463053071179259 -0.344213622293371 0.273819666354605 -1.50161085161736e-05 0.171614751139922 0.00276296168697943 0.169577546890159 -0.00192154260981404 0.603832149257101 0.108059658782971 0.799046330500612 -0.00326775011324282 0.331200962987762 0.00328487002603081 0.27296594463006 0.987001151442786 0.170247536095494 -0.0353897445817733 0.163228962460019 0.0147340020976221
10 3 0.463337371199746 -0.261869369727711 0.42240596564843 0.00589713164811105 0.173260189933502 -0.000148977785868402 0.14985247474954 0.000328772758503166 0.607131923221983 -0.0947274312649867 0.529140358140117 -0.0104145424950787 0.469297926396867 -0.00246169919614832 0.421895468731918 0.998492185681724 0.171883566749712 -0.0462783436841924 0.146728264697168 0.0356521498995089
10 4 0.542251226544214 -0.637974761451321 0.00697383196155808 -0.0013699006560218 0.0157451061313084 0.00121263721590836 0.00881182840784417 0.00139725882132607 0.0113882671742092 -0.0158436352296934 0.0139736256138561 0.00294862157565389 0.0213444160378415 -0.00498891059764119 0.00379000391963848 0.887404410007416 0.00545951649432133 -0.0218407525752665 0.00597915266009502 0.193386465371324
10 5 0.526755493498941 -0.628826680892612 0.00843535650100979 -0.000123851503024061 0.0154747996462617 0.000950745951880817 0.0135874966605671 0.000217940050140126 0.0627467946581554 -3.60656510787813e-05 0.0335036022169274 -0.00571770615380465 0.0246199538752239 0.00762088462918426 0.00816837106652203 1.00243860051567 0.014568263600803 -0.0239118496672947 0.0112303615925061 0.0285523179065726
10 6 0.538143814511992 -0.631521349566716 0.0117233056356992 0.000633742316559283 0.0108807671365159 -0.00364014244160597 0.0103144551281938 -0.00282449984510729 0.0350393144679664 0.00858017515093131 0.0374850230689371 -0.000915939996323395 0.0157787272868256 0.00819743670879213 0.00719046016148956 0.0157743547633743 0.0093895463355071 -0.123779649921484 0.00849149221359633 -0.0386671459705442
11 1 0.4778994116884 -0.429748599977013 0.188938778424141 0.000288071315407214 0.163643971323513 0.00152387372043848 0.0874366773189193 0.00140263441207676 0.353203059337285 -0.0126307382936277 0.385056466445391 0.00470025888645882 0.276162633742064 0.00128077051877306 0.188605446228955 0.997558738907832 0.163204744944127 -0.190700723215493 0.0851817630939525 0.126619701987787
11 2 0.494681275282595 -0.433620340133675 0.248733591016066 -0.000893682555172615 0.154939267115322 -0.0056571760101066 0.146289572487407 0.00162911312376112 0.435943108453139 -0.0523075090307394 0.551618224875655 0.0121816416816516 0.150038216650645 -0.00873000946467056 0.24736204490188 0.95858619281147 0.153508298164424 -0.328236356962607 0.140175341954499 0.13908362251075
11 3 0.477173185821431 -0.347247892005097 0.3726058506217 0.00575728948546313 0.184660193556413 0.00108193309421891 0.124590885600047 6.03265812062926e-05 0.546764360671869 -0.095429848536755 0.387899265286602 0.0245383908190738 0.331951344997249 -0.0100781801564487 0.371918217607381 0.999711609860118 0.182762423835002 -0.179535592669799 0.122600310219417 0.123639772079878
11 4 0.53609946156127 -0.63399587725037 0.00700803232437759 -0.000147206022940411 0.0151604261034037 0.0012721823376265 0.00871414079405582 -0.00141813586736449 0.0120049611254391 -0.0125183518313201 0.0155997864355462 -0.000411757362896308 0.0250251254253328 -0.00426736011901761 0.00621784475620602 0.944837786773743 0.0079676791735453 0.23092431851135 0.00651524435695522 0.176921687813503
11 5 0.536202658765753 -0.646266679442262 0.00304996405980735 5.22296200973356e-05 0.00785382911638265 2.91693243216203e-05 0.00547482155906652 -8.17851483171158e-05 0.018903861700075 -0.00153101271342462 0.00644310703591127 -0.000938822359998445 0.0115681015401641 -0.00222643822543663 0.00274735105455408 1.00433767669463 0.0062382252228461 -0.153592163330781 0.00502729279407008 0.118465140648412
11 6 0.539562164233576 -0.641447844192305 0.00636447575712924 0.000666304952221184 0.00648316922268289 -0.000221234413407735 0.00818524108180264 -9.35347176297361e-05 0.018386263563087 0.00884154546044313 0.0154515785670656 0.0148047532873867 0.0216100130161106 0.0290142284001408 0.00458190533119991 0.239145083520179 0.00595546763539767 0.952218384558033 0.0072933910625261 0.104234615995861
12 1 0.465934707083466 -0.354098420816317 0.284441839821761 0.00211355065063381 0.151588305727746 0.00199596599503369 0.10902075742299 0.00253205104137821 0.396816118813245 -0.0755571757191221 0.423503708202954 0.0211625393936012 0.316839166635546 0.008446740230074 0.284133132184705 1.01370324220298 0.150803073294863 -0.134673616713401 0.107861546930052 -0.0381445755059004
12 2 0.4801841508273 -0.42018663657112 0.232051059135554 0.000857113739825403 0.154828097713999 -0.00359795641427729 0.104328564691607 0.00112600883568181 0.413887582465301 -0.0637685710776393 0.367201157923315 0.0177234762484008 0.317108225852408 0.00398185712788092 0.23147297891799 0.992443991816299 0.152829978210679 -0.242508950552124 0.102022886880095 -0.0728750860200291
12 3 0.479102128871457 -0.310083688001952 0.340099960560642 0.00344318794377647 0.191497324556069 0.00099207461198503 0.106429063490695 0.000415866970932252 0.557149576833188 -0.0825194183081991 0.402921754829831 0.0172825967290904 0.322825607108299 0.00391253340845665 0.339440824919615 1.00309266396129 0.1903905469536 -0.158194192805119 0.10498072567709 -0.059785389218125
12 4 0.52622870168125 -0.63423319110327 0.00708203878363165 -0.000470323784538499 0.013934018347827 0.000810023203957255 0.0138769536325068 0.000763267268507348 0.0239694751813836 -0.0148994867386517 0.0322512449421903 -0.000134655503785422 0.0256506032037045 -0.00572391299672459 0.00621194415171767 0.982593538448357 0.010270973420328 0.101000483573056 0.0112271241540894 0.0816205106759682
12 5 0.530219182625889 -0.625623687791274 0.00751246647910759 2.34884450830554e-05 0.0148635007756922 0.000239035312278717 0.0172897359936857 0.00104546623176933 0.103012771972852 -0.00158398430560298 0.0468174399690749 0.00230319885255198 0.0262257226875677 -0.00509997523324036 0.00666198524884001 1.00490347664254 0.013542023355331 -0.198750490863556 0.0127172870899272 -0.0430256261748449
12 6 0.528718342661708 -0.628067187684298 0.0159356714558689 -0.00344722145926019 0.0104335847005149 -0.000118053737448024 0.012317415408358 0.000143835763599674 0.0312273171752553 0.0135663438323224 0.0373214419099696 -0.00383865168217724 0.0263261054278771 0.026052573784712 0.0109427980744745 0.0639530190307658 0.00810931729195945 0.813925684203814 0.00997317905362646 0.262840461897186
13 1 0.460854393995368 -0.315604765252722 0.213586445936151 0.00130959431148111 0.196798404046767 0.000782417197356962 0.143208220699336 8.62178676624734e-05 0.545030676272071 0.0147186332406599 0.54551016143661 0.00176127769929917 0.31044790489081 -0.0010681557676219 0.213289498281179 0.973590022358497 0.195825848154457 -0.262414304414007 0.142251295407354 -0.133434027240008
13 2 0.481399962634359 -0.409993137856766 0.230057649175149 -0.00217781966052245 0.190410067166888 -0.00404124747169854 0.143800419196161 -0.00460817902966951 0.401341517000617 -0.11009107969798 0.458586756532074 0.0385697168023698 0.383835416910699 0.0163025306828877 0.229079832836813 0.925733000268643 0.188464410320158 -0.340327506643917 0.141151808042143 -0.212451920642295
13 3 0.463191730560919 -0.315846063917246 0.304177138465913 0.00590202138276397 0.167075398751593 0.00273459465321077 0.154388756822802 0.00326631391140222 0.509367406135839 -0.0932672831035157 0.615306460431179 0.0274467383589651 0.330104372724331 0.0135166052329612 0.30362564601655 0.999948066182216 0.165049460233037 -0.189015963387869 0.151960786159072 -0.0949492350285277
